Status,Store code,Business name,Address line 1,Address line 2,Address line 3,Address line 4,Address line 5,Sub-locality,Locality,Administrative area,Country / Region,Postal code,Primary phone,Additional phones,Website,Primary category,Additional categories,Sunday hours,Monday hours,Tuesday hours,Wednesday hours,Thursday hours,Friday hours,Saturday hours,Special hours,From the business,Opening date,Labels,AdWords location extensions phone,Accessibility: Assisted listening devices (has_assisted_listening_devices),Accessibility: Assistive hearing loop (has_hearing_loop),Accessibility: Auracast broadcast audio (has_auracast_broadcast_audio),Accessibility: Wheelchair accessible entrance (has_wheelchair_accessible_entrance),Accessibility: Wheelchair accessible parking lot (has_wheelchair_accessible_parking),Accessibility: Wheelchair accessible restroom (has_wheelchair_accessible_restroom),Accessibility: Wheelchair accessible seating (has_wheelchair_accessible_seating),Amenities: Gender-neutral restroom (has_restroom_unisex),Children: Discounts for kids (has_discounts_for_kids),Children: Family discount (has_discounts_for_families),Children: Has changing table(s) (has_changing_tables),Children: Nursing room (has_lactation_space),Crowd: LGBTQ+ friendly (welcomes_lgbtq),Crowd: Transgender safespace (is_transgender_safespace),From the business: Identifies as Asian-owned (is_owned_by_asian),From the business: Identifies as Black-owned (is_black_owned),From the business: Identifies as Indigenous-owned (is_owned_by_indigenous),From the business: Identifies as LGBTQ+ owned (is_owned_by_lgbtq),From the business: Identifies as Latino-owned (is_owned_by_latinx),From the business: Identifies as disabled-owned (is_owned_by_disability),From the business: Identifies as veteran-owned (is_owned_by_veterans),From the business: Identifies as women-owned (is_owned_by_women),Parking: Free parking garage (has_parking_garage_free),Parking: Free parking lot (has_parking_lot_free),Parking: Free street parking (has_parking_street_free),Parking: On-site parking (has_onsite_parking),Parking: Paid parking garage (has_parking_garage_paid),Parking: Paid parking lot (has_parking_lot_paid),Parking: Paid street parking (has_parking_street_paid),Payments: Cash-only (requires_cash_only),Payments: Checks (pay_check),Payments: Credit cards (pay_credit_card),Payments: Credit cards (pay_credit_card_types_accepted): American Express (american_express),Payments: Credit cards (pay_credit_card_types_accepted): China Union Pay (china_union_pay),Payments: Credit cards (pay_credit_card_types_accepted): Diners Club (diners_club),Payments: Credit cards (pay_credit_card_types_accepted): Discover (discover),Payments: Credit cards (pay_credit_card_types_accepted): JCB (jcb),Payments: Credit cards (pay_credit_card_types_accepted): MasterCard (mastercard),Payments: Credit cards (pay_credit_card_types_accepted): VISA (visa),Payments: Debit cards (pay_debit_card),Payments: NFC mobile payments (pay_mobile_nfc),Place page URLs: Appointment links (url_appointment),Place page URLs: Facebook (url_facebook),Place page URLs: Instagram (url_instagram),Place page URLs: Linkedin (url_linkedin),Place page URLs: Pinterest (url_pinterest),Place page URLs: Texting number (url_text_messaging),Place page URLs: Tiktok (url_tiktok),Place page URLs: WhatsApp (url_whatsapp),Place page URLs: X (Twitter) (url_twitter),Place page URLs: Youtube (url_youtube),Place page attributes: Primary chat (preferred_messaging_service),Planning: Appointment required (requires_appointments),Service options: Online classes (offers_online_classes),Service options: Onsite services (has_onsite_services)
Published,264,Aqua Tots Swim School Edina,7645 Metro Blvd.,,,,,,Edina,MN,US,55439,(952) 300-6227,,https://www.aqua-tots.com/edina/?utm_source=Google&utm_medium=Organic&utm_campaign=LocalSEO,Swimming school,"Swim club,Swimming pool,Swimwear store,Swimming facility,Swimming instructor,Baby swimming school,Public swimming pool",08:45-14:00,09:00-20:00,09:00-20:00,10:00-20:00,10:00-20:00,09:00-20:00,08:45-14:00,"2026-07-04: x, 2026-07-05: x","Aqua-Tots Swim School in Edina provides year-round swimming lessons for kids of all ages, including swim lessons for babies and toddlers. Our world-renowned swimming instruction and ""safety first, fun every second"" approach features certified swim instructors, a family-friendly environment, and state-of-the-art facility with a cozy 90° pool. Aqua-Tots serves more than 150 communities worldwide and is trusted by parents to teach five million swim lessons every year. Since 1991, we've been committed to a legacy of safety; please visit our website to learn more about swim lessons for children at Aqua-Tots.",,aqua-tots,,,,,Yes,Yes,,,,,,,,,,,,,,,,,,,Yes,,,,,,No,,Yes,Yes,,,Yes,,Yes,Yes,Yes,Yes,,https://www.facebook.com/AquaTotsEdina/,https://www.instagram.com/aquatotsedina/,,,,https://www.tiktok.com/@aquatotsedina,,,https://www.youtube.com/@aquatots,,,No,
Published,Surprise,Aqua-Tots Swim School Surprise,13833 West Bell Road,Ste 104,,,,,Surprise,AZ,US,85374,(623) 455-5571,,https://www.aqua-tots.com/surprise?utm_source=google&utm_medium=organic&utm_campaign=local-seo,Swimming school,"Swim club,Swimwear store,Swimming facility,Swimming instructor,Baby swimming school,Indoor swimming pool",09:00-14:00,"09:00-13:00, 15:00-20:00",14:00-20:00,14:00-20:00,"09:00-13:00, 15:00-20:00",14:00-20:00,09:00-14:00,"2026-09-06: x, 2026-09-07: x, 2026-09-12: x","Aqua-Tots Swim School in Surprise provides year-round swimming lessons for kids of all ages, including swim lessons for babies and toddlers. Our world-renowned swimming instruction and 'safety first, fun every second' approach features certified swim instructors, a family-friendly environment, and state-of-the-art facility with a cozy 90° pool. Aqua-Tots serves more than 150 communities worldwide and is trusted by parents to teach five million swim lessons every year. Since 1991, we've been committed to a legacy of safety; please visit our website to learn more about swim lessons for children at Aqua-Tots.",,aqua-tots,+1 623-455-5571,,,,Yes,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,No,,Yes,,,,,,Yes,,Yes,Yes,https://www.aqua-tots.com/sign-up/?utm_source=GBP&utm_medium=Appointment&utm_campaign=Aqua-Tots%2520Swim%2520School%2520Surprise,https://www.facebook.com/surpriseaquatots/,https://www.instagram.com/aquatotssurprise/,,https://www.pinterest.com/aquatotsswimschool/,,https://www.tiktok.com/@aquatotssurprise,,,https://www.youtube.com/@aquatots,,,No,Yes
Published,03648123999249806846,Aqua-Tots Swim School Ajax,280 Kingston Rd E,,,,,,Ajax,ON,CA,L1Z 1G1,(905) 448-1334,,https://www.aqua-tots.com/ajax/?utm_source=Google&utm_medium=Organic&utm_campaign=LocalSEO,Swimming school,"Swim club,Swimming pool,Swimwear store,Swimming facility,Swimming instructor,Baby swimming school,Indoor swimming pool",08:00-18:00,,08:30-19:30,08:30-19:30,08:30-19:30,,08:00-18:00,,"Aqua-Tots Swim School in Ajax provides year-round swimming lessons for kids of all ages, including swim lessons for babies and toddlers. Our world-renowned swimming instruction and “safety first, fun every second” approach features certified swim instructors, a family-friendly environment, and state-of-the-art facility with a cozy 90° pool. Aqua-Tots serves more than 150 communities worldwide and is trusted by parents to teach five million swim lessons every year. Since 1991, we’ve been committed to a legacy of safety; please visit our website to learn more about swim lessons for children at Aqua-Tots.",2026-05-12,,,,,,Yes,Yes,,,,,,,,,,[NOT APPLICABLE],[NOT APPLICABLE],[NOT APPLICABLE],[NOT APPLICABLE],[NOT APPLICABLE],[NOT APPLICABLE],[NOT APPLICABLE],,,,,,,,,No,,Yes,,,,,,Yes,,Yes,Yes,,https://www.facebook.com/AquaTotsAjax,,,,,,,,,,,,Yes
Published,239,Aqua-Tots Swim School Tijuana,Libramiento Oriente 7521,"Colonia Parque Industrial Pacifico, K1",,,,,Tijuana,Baja California,MX,22643,664 881 0800,,https://www.aqua-tots.com/tijuana/?utm_source=Google&utm_medium=Organic&utm_campaign=LocalSEO,Swimming school,"Swim club,Swimming pool,Swimwear store,Swimming facility,Swimming instructor,Baby swimming school,Public swimming pool",,09:00-20:00,09:00-20:00,09:00-20:00,09:00-20:00,09:00-20:00,09:00-15:00,2026-09-16: x,"Aqua-Tots Swim School in Tijuana provides year-round swimming lessons for kids of all ages, including swim lessons for babies and toddlers. Our world-renowned swimming instruction and “safety first, fun every second” approach features certified swim instructors, a family-friendly environment, and state-of-the-art facility with a cozy 90° pool. Aqua-Tots serves more than 150 communities worldwide and is trusted by parents to teach five million swim lessons every year. Since 1991, we’ve been committed to a legacy of safety; please visit our website to learn more about swim lessons for children at Aqua-Tots.",2022-07,,,,,,Yes,Yes,Yes,Yes,No,,Yes,,,Yes,Yes,[NOT APPLICABLE],[NOT APPLICABLE],[NOT APPLICABLE],[NOT APPLICABLE],[NOT APPLICABLE],[NOT APPLICABLE],[NOT APPLICABLE],Yes,,,,,,Yes,,No,,Yes,,,,,,Yes,,Yes,Yes,https://www.aqua-tots.com/sign-up/?utm_source=GBP&utm_medium=Appointment&utm_campaign=Aqua-Tots%2520Swim%2520School%2520Tijuana,https://www.facebook.com/AquaTotsTijuana,https://www.instagram.com/aquatotstijuana/,,https://www.pinterest.com/aquatotsswimschool/,,,https://wa.me/526648810800,,https://www.youtube.com/@aquatots,,No,No,No
Published,Aqua-Tots Swim School Costa Del Este,Aqua-Tots Swim School Costa Del Este,Calle Villanueva,Costa Del Este,,,,,Provincia de Panamá,,PA,,6834-9187,,https://www.aqua-tots.com/costa-del-este/?utm_source=Google&utm_medium=Organic&utm_campaign=LocalSEO,Swimming school,"Swim club,Swimming pool,Swimwear store,Swimming facility,Swimming instructor,Baby swimming school,Public swimming pool",,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,07:00-14:00,,"Aqua-Tots Swim School in Costa Del Este provides year-round swimming lessons for kids of all ages, including swim lessons for babies and toddlers. Our world-renowned swimming instruction and “safety first, fun every second” approach features certified swim instructors, a family-friendly environment, and state-of-the-art facility with a cozy 90° pool. Aqua-Tots serves more than 150 communities worldwide and is trusted by parents to teach five million swim lessons every year. Since 1991, we’ve been committed to a legacy of safety; please visit our website to learn more about swim lessons for children at Aqua-Tots.",2019-01-01,"Clases de natación infantil, Clases de natación infantil Panama, Clases de natación infantil Costa Del Este, Clases de natación infantil Panama City, Clases de natación para niños Panama, Clases de natación para niños Panama City, Clases de natación para niños Costa Del Esta, child swim lessons Panama",6834-9187,,,,Yes,Yes,,,,,,,,,,[NOT APPLICABLE],[NOT APPLICABLE],[NOT APPLICABLE],[NOT APPLICABLE],[NOT APPLICABLE],[NOT APPLICABLE],[NOT APPLICABLE],,,,,,,,,No,,Yes,,,,,,,,,,https://www.aqua-tots.com/sign-up/?utm_source=GBP&utm_medium=Appointment&utm_campaign=Aqua-Tots%2520Swim%2520School%2520Panama%2520City,https://www.facebook.com/aquatotspanama/,https://www.instagram.com/aquatotspanama/,,https://www.pinterest.com/aquatotsswimschool/,,,https://wa.me/50768349187,,https://www.youtube.com/@aquatots,,,No,Yes
Published,188,Aqua-Tots Swim School Gilbert,2335 S. Lindsay Rd.,,,,,,Gilbert,AZ,US,85295,(480) 462-2899,,https://www.aqua-tots.com/gilbert?utm_source=Google&utm_medium=Organic&utm_campaign=LocalSEO,Swimming school,"Swim club,Swimming pool,Swimwear store,Swimming facility,Swimming instructor,Baby swimming school,Indoor swimming pool",,09:00-20:00,09:00-20:00,12:00-20:00,09:00-20:00,15:00-18:00,08:00-13:00,"2026-07-04: x, 2026-09-07: x","Aqua-Tots Swim School in Gilbert provides year-round swimming lessons for kids of all ages, including swim lessons for babies and toddlers. Our world-renowned swimming instruction and 'safety first, fun every second' approach features certified swim instructors, a family-friendly environment, and state-of-the-art facility with a cozy 90° pool. Aqua-Tots serves more than 150 communities worldwide and is trusted by parents to teach five million swim lessons every year. Since 1991, we've been committed to a legacy of safety; please visit our website to learn more about swim lessons for children at Aqua-Tots.",,aqua-tots,+1 480-462-2899,,,,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,No,,Yes,,,,,,Yes,,Yes,Yes,https://www.aqua-tots.com/sign-up/?utm_source=GBP&utm_medium=Appointment&utm_campaign=Aqua-Tots%2520Swim%2520School%2520Gilbert,https://www.facebook.com/AquaTotsGilbert/,https://www.instagram.com/aquatotsgilbert/,,https://www.pinterest.com/aquatotsswimschool/,,https://www.tiktok.com/@aquatotsgilbert,,,https://www.youtube.com/@aquatots,,,No,Yes
Published,Winston-Salem,Aqua-Tots Swim School Winston-Salem,5047 Country Club Rd,,,,,,Winston-Salem,NC,US,27104,(336) 792-2957,,https://www.aqua-tots.com/winston-salem/?utm_source=Google&utm_medium=Organic&utm_campaign=LocalSEO,Swimming school,"Swim club,Swimming pool,Swimwear store,Swimming facility,Swimming instructor,Baby swimming school",,14:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,09:00-13:00,09:00-13:00,2026-09-07: x,"Aqua-Tots Swim School in Winston-Salem provides year-round swimming lessons for kids of all ages, including swim lessons for babies and toddlers. Our world-renowned swimming instruction and “safety first, fun every second” approach features certified swim instructors, a family-friendly environment, and state-of-the-art facility with a cozy 90° pool. Aqua-Tots serves more than 150 communities worldwide and is trusted by parents to teach five million swim lessons every year. Since 1991, we’ve been committed to a legacy of safety; please visit our website to learn more about swim lessons for children at Aqua-Tots.",2026-03-16,,,,,,Yes,Yes,,,,,,,,Yes,,,,,,,,,,,Yes,,,,,,No,,Yes,,,,,,Yes,,Yes,Yes,,https://www.facebook.com/AquaTotsWinstonSalem/,https://www.instagram.com/aquatotswinstonsalem/,,,,,,,,,,,Yes
Published,Aqua-Tots Swim School Chiang Rai,Aqua-Tots Swim School Chiang Rai,218 Wiang Burapha Road,"Ta-Sai, Mueang Chiang Rai District",,,,,Chiang Rai,,TH,57000,065 224 6596,,https://thailand.aqua-tots.com/school/chiang-rai/?utm_source=Google&utm_medium=Organic&utm_campaign=LocalSEO,Swimming school,"Swim club,Swimming pool,Swimwear store,Swimming facility,Swimming instructor,Baby swimming school,Public swimming pool",09:00-18:00,,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,,"Aqua-Tots Swim School in Chang Rai provides year-round swimming lessons for kids of all ages, including swim lessons for babies and toddlers. Our world-renowned swimming instruction and “safety first, fun every second” approach features certified swim instructors, a family-friendly environment, and state-of-the-art facility with a cozy 90° pool. Aqua-Tots serves more than 150 communities worldwide and is trusted by parents to teach five million swim lessons every year. Since 1991, we’ve been committed to a legacy of safety; please visit our website to learn more about swim lessons for children at Aqua-Tots.",,,,,,,Yes,Yes,Yes,Yes,,,,,,,,[NOT APPLICABLE],[NOT APPLICABLE],[NOT APPLICABLE],[NOT APPLICABLE],[NOT APPLICABLE],[NOT APPLICABLE],[NOT APPLICABLE],,,,,,,,,No,,,,,,,,,,,Yes,https://www.aqua-tots.com/sign-up/?utm_source=GBP&utm_medium=Appointment&utm_campaign=Aqua-Tots%2520Swim%2520School%2520Chiang%2520Rai,https://www.facebook.com/AquaTotsChiangRai/,https://www.instagram.com/aquatotschiangrai/,,https://www.pinterest.com/aquatotsswimschool/,[NOT APPLICABLE],,[NOT APPLICABLE],,https://www.youtube.com/@aquatots,,,,Yes
Published,North York,Aqua-Tots Swim School North York,81 Gerry Fitzgerald Drive,,,,,,North York,ON,CA,M3J 3N3,(416) 849-4636,,https://www.aqua-tots.com/north-york/?utm_source=Google&utm_medium=Organic&utm_campaign=LocalSEO,Swimming school,"Swim club,Swimwear store,Swimming facility,Swimming instructor,Baby swimming school",08:30-17:30,14:00-20:30,14:00-20:30,10:00-20:30,14:00-20:30,10:00-20:30,08:30-17:30,,"Aqua-Tots Swim School in North York provides year-round swimming lessons for kids of all ages, including swim lessons for babies and toddlers. Our world-renowned swimming instruction and 'safety first, fun every second' approach features certified swim instructors, a family-friendly environment, and state-of-the-art facility with a cozy 90° pool. Aqua-Tots serves more than 150 communities worldwide and is trusted by parents to teach five million swim lessons every year. Since 1991, we've been committed to a legacy of safety; please visit our website to learn more about swim lessons for children at Aqua-Tots.",2021-07,aqua-tots,,,,,Yes,Yes,Yes,Yes,Yes,,Yes,,,,,[NOT APPLICABLE],[NOT APPLICABLE],[NOT APPLICABLE],[NOT APPLICABLE],[NOT APPLICABLE],[NOT APPLICABLE],[NOT APPLICABLE],Yes,,Yes,,,,,,No,No,Yes,,,,,,Yes,Yes,Yes,No,https://www.aqua-tots.com/sign-up/?utm_source=GBP&utm_medium=Appointment&utm_campaign=Aqua-Tots%2520Swim%2520School%2520North%2520York,https://www.facebook.com/AquaTotsNorthYork/,https://www.instagram.com/aquatotsnorthyork/,,https://www.pinterest.com/aquatotsswimschool/,,https://www.tiktok.com/@aquatotsnorthyork,,,https://www.youtube.com/@aquatots,,Yes,No,Yes
Published,West Jordan,Aqua Tots Swim School Jordan Landing,7552 South Plaza Center Drive,,,,,,West Jordan,UT,US,84088,(801) 441-6141,,https://www.aqua-tots.com/jordan-landing/?utm_source=Google&utm_medium=Organic&utm_campaign=LocalSEO,Swimming school,"Swim club,Swimming pool,Swimwear store,Swimming facility,Swimming instructor,Baby swimming school,Public swimming pool",,12:00-20:00,09:00-20:00,09:00-20:00,09:00-19:30,14:00-19:30,08:30-14:00,2026-09-07: x,"Aqua-Tots Swim School in West Jordan provides year-round swimming lessons for kids of all ages, including swim lessons for babies and toddlers. Our world-renowned swimming instruction and ""safety first, fun every second"" approach features certified swim instructors, a family-friendly environment, and state-of-the-art facility with a cozy 90° pool. Aqua-Tots serves more than 150 communities worldwide and is trusted by parents to teach five million swim lessons every year. Since 1991, we've been committed to a legacy of safety; please visit our website to learn more about swim lessons for children at Aqua-Tots.",,aqua-tots,,,,,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,No,,Yes,,,,,,Yes,,Yes,Yes,https://www.aqua-tots.com/sign-up/?utm_source=GBP&utm_medium=Appointment&utm_campaign=Aqua%2520Tots%2520Swim%2520School%2520Jordan%2520Landing,https://www.facebook.com/Aquatotsjordanlanding/,https://www.instagram.com/aquatotsjordanlanding/,,https://www.pinterest.com/aquatotsswimschool/,,,,,https://www.youtube.com/@aquatots,,,No,
Published,San Antonio-2,Aqua-Tots Swim School San Antonio - The Rim,17530 La Cantera Parkway,,,,,,San Antonio,TX,US,78257,(210) 202-0990,,https://www.aqua-tots.com/san-antonio-the-rim/?utm_source=Google&utm_medium=Organic&utm_campaign=LocalSEO,Swimming school,"Swim club,Swimming pool,Swimwear store,Swimming instructor,Baby swimming school",08:30-14:15,09:00-19:45,12:00-20:30,10:00-19:45,12:00-20:15,12:00-20:15,08:00-14:30,2026-09-07: x,"Aqua-Tots Swim School in San Antonio provides year-round swimming lessons for kids of all ages, including swim lessons for babies and toddlers. Our world-renowned swimming instruction and 'safety first, fun every second' approach features certified swim instructors, a family-friendly environment, and state-of-the-art facility with a cozy 90° pool. Aqua-Tots serves more than 150 communities worldwide and is trusted by parents to teach five million swim lessons every year. Since 1991, we've been committed to a legacy of safety; please visit our website to learn more about swim lessons for children at Aqua-Tots.",,aqua-tots,+1 210-202-0990,,,,Yes,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,No,,Yes,,,,,,Yes,,Yes,Yes,https://www.aqua-tots.com/sign-up/?utm_source=GBP&utm_medium=Appointment&utm_campaign=Aqua-Tots%2520Swim%2520School%2520San%2520Antonio%2520-%2520The%2520Rim,https://www.facebook.com/AquaTotsSanAntonioTheRim/,https://www.instagram.com/aquatots_therim/,,https://www.pinterest.com/aquatotsswimschool/,,https://www.tiktok.com/@aquatotssanantonio,,,https://www.youtube.com/@aquatots,,,No,Yes
Published,198-2,Aqua-Tots Swim School Fort Worth/Bryant Irvin,4736 Bryant Irvin Road,,,,,,Fort Worth,TX,US,76132,(817) 953-8611,,https://www.aqua-tots.com/fort-worth-bryant-irvin/?utm_source=Google&utm_medium=Organic&utm_campaign=LocalSEO,Swimming school,"Swim club,Swimwear store,Swimming facility,Swimming instructor,Baby swimming school,Indoor swimming pool",,09:00-20:00,09:00-20:00,09:00-20:00,09:00-20:00,09:00-20:00,08:00-14:00,,"Aqua-Tots Swim School in Fort Worth provides year-round swimming lessons for kids of all ages, including swim lessons for babies and toddlers. Our world-renowned swimming instruction and 'safety first, fun every second' approach features certified swim instructors, a family-friendly environment, and state-of-the-art facility with a cozy 90° pool. Aqua-Tots serves more than 150 communities worldwide and is trusted by parents to teach five million swim lessons every year. Since 1991, we've been committed to a legacy of safety; please visit our website to learn more about swim lessons for children at Aqua-Tots.",,aqua-tots,+1 817-953-8611,,,,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,No,,Yes,,,,,,Yes,,Yes,Yes,https://www.aqua-tots.com/sign-up/?utm_source=GBP&utm_medium=Appointment&utm_campaign=Aqua-Tots%2520Swim%2520School%2520Fort%2520Worth/Bryant%2520Irvin,https://www.facebook.com/AquaTotsBryantIrvin/,https://www.instagram.com/aquatots_bryantirvin/,,https://www.pinterest.com/aquatotsswimschool/,,https://www.tiktok.com/@aquatotsfwtx,,,https://www.youtube.com/@aquatots,,,No,Yes
Published,207,Aqua-Tots Swim School Amherst,4998 Harlem Road,,,,,,Amherst,NY,US,14226,(716) 242-5255,,https://www.aqua-tots.com/amherst/?utm_source=Google&utm_medium=Organic&utm_campaign=LocalSEO,Swimming school,"Swim club,Swimwear store,Swimming facility,Baby swimming school,Public swimming pool",,14:00-19:30,"09:00-13:00, 14:45-19:30",14:00-19:30,"09:00-13:00, 15:00-19:30","09:00-13:00, 15:30-19:30",09:00-14:00,2026-09-07: x,"Aqua-Tots Swim School in Amherst provides year-round swimming lessons for kids of all ages, including swim lessons for babies and toddlers. Our world-renowned swimming instruction and ""safety first, fun every second"" approach features certified swim instructors, a family-friendly environment, and state-of-the-art facility with a cozy 90° pool. Aqua-Tots serves more than 150 communities worldwide and is trusted by parents to teach five million swim lessons every year. Since 1991, we've been committed to a legacy of safety; please visit our website to learn more about swim lessons for children at Aqua-Tots.",,,,,,,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,No,,Yes,,,,,,,,Yes,Yes,https://www.aqua-tots.com/sign-up/?utm_source=GBP&utm_medium=Appointment&utm_campaign=Aqua-Tots%2520Swim%2520School%2520Amherst,https://www.facebook.com/aquatotsamherst/,https://www.instagram.com/aquatotsamherst/,,https://www.pinterest.com/aquatotsswimschool/,,,,,https://www.youtube.com/@aquatots,,,No,
Published,266,Aqua-Tots Swim School Henderson,617 Mall Ring Cir,,,,,,Henderson,NV,US,89014,(702) 941-7970,,https://www.aqua-tots.com/henderson/?utm_source=Google&utm_medium=Organic&utm_campaign=LocalSEO,Swimming school,"Swim club,Swimming pool,Swimwear store,Swimming facility,Swimming instructor,Baby swimming school",08:00-14:00,,08:30-19:30,14:00-19:30,08:30-19:30,14:00-19:30,08:00-14:00,"2026-07-03: x, 2026-07-04: x, 2026-07-05: x","Aqua-Tots Swim School in Henderson provides year-round swimming lessons for kids of all ages, including swim lessons for babies and toddlers. Our world-renowned swimming instruction and 'safety first, fun every second' approach features certified swim instructors, a family-friendly environment, and state-of-the-art facility with a cozy 90° pool. Aqua-Tots serves more than 150 communities worldwide and is trusted by parents to teach five million swim lessons every year. Since 1991, we've been committed to a legacy of safety; please visit our website to learn more about swim lessons for children at Aqua-Tots.",,aqua-tots,,,,,Yes,Yes,Yes,Yes,,,Yes,,,,,,,,,,,,,,Yes,,,,,,No,,Yes,,,,,,Yes,,Yes,Yes,https://www.aqua-tots.com/sign-up/?utm_source=GBP&utm_medium=Appointment&utm_campaign=Aqua-Tots%2520Swim%2520School%2520Henderson,https://www.facebook.com/AquaTotsHenderson/,https://www.instagram.com/aquatotshenderson/,,https://www.pinterest.com/aquatotsswimschool/,,https://www.tiktok.com/@aquatotshenderson,,,https://www.youtube.com/@aquatots,,,No,Yes
Published,280,Aqua-Tots Swim School Fort Lauderdale,1711 E Commercial Blvd,,,,,,Fort Lauderdale,FL,US,33334-5737,(954) 666-8288,,https://www.aqua-tots.com/fort-lauderdale/?utm_source=Google&utm_medium=Organic&utm_campaign=LocalSEO,Swimming school,"Swim club,Swimming pool,Swimwear store,Swimming facility,Swimming instructor,Baby swimming school,Public swimming pool",09:00-12:00,10:00-20:00,10:00-20:00,10:00-20:00,10:00-20:00,10:00-20:00,09:00-15:00,,"Aqua-Tots Swim School in Fort Lauderdale provides year-round swimming lessons for kids of all ages, including swim lessons for babies and toddlers. Our world-renowned swimming instruction and ""safety first, fun every second"" approach features certified swim instructors, a family-friendly environment, and state-of-the-art facility with a cozy 90° pool. Aqua-Tots serves more than 150 communities worldwide and is trusted by parents to teach five million swim lessons every year. Since 1991, we've been committed to a legacy of safety; please visit our website to learn more about swim lessons for children at Aqua-Tots.",,,,,,,Yes,Yes,Yes,Yes,Yes,No,Yes,,,,,,,,,,,,Yes,,Yes,,Yes,,,,No,,Yes,,,,,,,,Yes,,https://www.aqua-tots.com/sign-up/?utm_source=GBP&utm_medium=Appointment&utm_campaign=Aqua-Tots%2520Swim%2520School%2520Fort%2520Lauderdale,https://www.facebook.com/AquaTotsFortLauderdale/,https://www.instagram.com/aquatotssfl/,,https://www.pinterest.com/aquatotsswimschool/,sms:+19546668288,,,,https://www.youtube.com/@aquatots,Text message (text_messaging),,No,Yes
Published,136,Aqua-Tots Swim School Ballantyne,11926 Providence Road West,,,,,,Charlotte,NC,US,28277,(704) 612-4646,,https://www.aqua-tots.com/ballantyne?utm_source=Google&utm_medium=Organic&utm_campaign=LocalSEO,Swimming school,"Swim club,Swimwear store,Swimming facility,Swimming instructor,Baby swimming school,Indoor swimming pool",08:30-14:00,12:00-20:00,12:00-20:00,12:00-20:00,12:00-20:00,09:00-20:00,08:00-13:30,2026-09-07: x,"Aqua-Tots Swim School in Charlotte provides year-round swimming lessons for kids of all ages, including swim lessons for babies and toddlers. Our world-renowned swimming instruction and 'safety first, fun every second' approach features certified swim instructors, a family-friendly environment, and state-of-the-art facility with a cozy 90° pool. Aqua-Tots serves more than 150 communities worldwide and is trusted by parents to teach five million swim lessons every year. Since 1991, we've been committed to a legacy of safety; please visit our website to learn more about swim lessons for children at Aqua-Tots.",,aqua-tots,+1 704-612-4646,,,,Yes,Yes,Yes,,Yes,,,,,,,,,,,,,,,,,,,,,,No,,Yes,,,,,,Yes,,Yes,Yes,https://www.aqua-tots.com/sign-up/?utm_source=GBP&utm_medium=Appointment&utm_campaign=Aqua-Tots%2520Swim%2520School%2520Ballantyne,https://www.facebook.com/AquaTotsBallantyne/,https://www.instagram.com/aquatotsballantyne/,,https://www.pinterest.com/aquatotsswimschool/,,,,,https://www.youtube.com/@aquatots,,Yes,No,Yes
Published,Mcallen-3,Aqua-Tots Swim School North McAllen,5800 North 10th Street,,,,,,McAllen,TX,US,78504,(956) 687-7946,,https://www.aqua-tots.com/north-mcallen/?utm_source=Google&utm_medium=Organic&utm_campaign=LocalSEO,Swimming school,"Swim club,Swimming pool,Swimwear store,Swimming facility,Swimming instructor,Baby swimming school",10:00-13:00,"09:00-13:00, 14:30-20:00","09:00-13:00, 14:30-20:00","09:00-13:00, 14:30-20:00","09:00-13:00, 14:30-20:00","09:00-13:00, 14:30-20:00",09:00-14:00,"2026-07-04: x, 2026-09-07: x","Aqua-Tots Swim School in Mcallen provides year-round swimming lessons for kids of all ages, including swim lessons for babies and toddlers. Our world-renowned swimming instruction and 'safety first, fun every second' approach features certified swim instructors, a family-friendly environment, and state-of-the-art facility with a cozy 90° pool. Aqua-Tots serves more than 150 communities worldwide and is trusted by parents to teach five million swim lessons every year. Since 1991, we've been committed to a legacy of safety; please visit our website to learn more about swim lessons for children at Aqua-Tots.",,aqua-tots,+1 956-687-7946,,,,Yes,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,No,,Yes,,,,,,Yes,,Yes,Yes,https://www.aqua-tots.com/sign-up/?utm_source=GBP&utm_medium=Appointment&utm_campaign=Aqua-Tots%2520Swim%2520School%2520North%2520McAllen,https://www.facebook.com/AquaTotsMcAllen/,https://www.instagram.com/aquatots_mcallen/,,https://www.pinterest.com/aquatotsswimschool/,,https://www.tiktok.com/@aquatotsnorthmcallen,,,https://www.youtube.com/@aquatots,,,No,Yes
